order_id,order_date,ship_date,order_status,customer_id,product_id,product_name,category,sub_category,quantity,unit_price,sales,discount,profit,state,country,region,shipping_mode
ORD101837,2024-12-29,2024-12-30,Shipped,CUST1002,PROD385,Non-Fiction Product,Books,Non-Fiction,3,266.04,798.12,155.14,466.26,Tamil Nadu,UAE,Central,Same Day
ORD101838,2023-07-11,2023-07-14,Delivered,CUST9211,PROD189,Women Product,Fashion,Women,5,420.01,2100.05,259.04,1261.14,Queensland,Japan,North,Second Class
ORD101839,2024-03-23,2024-03-27,Cancelled,CUST9050,PROD968,Women Product,Fashion,Women,1,181.9,181.9,31.65,131.96,New York,Brazil,East,Same Day
ORD101840,2023-11-06,2023-11-07,Shipped,CUST3897,PROD187,Women Product,Fashion,Women,2,70.59,141.18,6.27,98.63,Queensland,Italy,Central,First Class
ORD101841,2024-07-09,2024-07-13,Delivered,CUST1780,PROD486,Outdoor Product,Sports,Outdoor,1,200.76,200.76,30.31,138.06,Texas,France,South,Standard
ORD101842,2023-03-08,2023-03-09,Returned,CUST7855,PROD228,Mobile Product,Electronics,Mobile,3,485.34,1456.02,294.51,813.58,Delhi,UK,South,Second Class
ORD101843,2024-04-02,2024-04-03,Cancelled,CUST3522,PROD740,Furniture Product,Home & Kitchen,Furniture,5,311.48,1557.4,5.28,1373.26,Texas,UAE,Central,Standard
ORD101844,2024-02-15,2024-02-22,Delivered,CUST3577,PROD848,Fiction Product,Books,Fiction,3,461.59,1384.77,284.83,701.3,Ontario,Italy,South,Second Class
ORD101845,2023-05-14,2023-05-16,Delivered,CUST5572,PROD290,Non-Fiction Product,Books,Non-Fiction,1,344.6,344.6,45.66,252.22,New York,India,South,Same Day
ORD101846,2024-11-12,2024-11-18,Shipped,CUST3528,PROD197,Indoor Product,Sports,Indoor,2,58.53,117.06,6.92,84.14,Delhi,UAE,West,Standard
ORD101847,2023-01-04,2023-01-05,Delivered,CUST5547,PROD234,Mobile Product,Electronics,Mobile,3,42.52,127.56,0.29,89.24,New York,India,East,Standard
ORD101848,2023-08-14,2023-08-15,In Transit,CUST1333,PROD587,Women Product,Fashion,Women,2,54.74,109.48,31.42,46.77,Ontario,Germany,South,Same Day
ORD101849,2023-04-14,2023-04-16,In Transit,CUST6105,PROD984,Women Product,Fashion,Women,3,247.68,743.04,54.62,606.18,Maharashtra,France,West,First Class
ORD101850,2024-03-10,2024-03-11,Delivered,CUST2673,PROD665,Accessories Product,Electronics,Accessories,4,62.69,250.76,47.47,147.26,California,USA,North,Standard
ORD101851,2024-05-05,2024-05-07,Cancelled,CUST7804,PROD229,Indoor Product,Sports,Indoor,5,372.47,1862.35,430.88,1202.76,Texas,Brazil,West,Second Class
ORD101852,2024-01-08,2024-01-14,Cancelled,CUST6445,PROD620,Mobile Product,Electronics,Mobile,3,202.69,608.07,149.48,287.01,Ontario,USA,South,Second Class
ORD101853,2024-11-08,2024-11-15,Cancelled,CUST2546,PROD939,Kids Product,Fashion,Kids,5,316.1,1580.5,144.13,1265.0,Queensland,France,Central,Same Day
ORD101854,2024-04-08,2024-04-09,Shipped,CUST2777,PROD780,Furniture Product,Home & Kitchen,Furniture,1,62.13,62.13,8.34,39.66,Queensland,USA,South,Same Day
ORD101855,2023-11-20,2023-11-25,Returned,CUST2703,PROD485,Kids Product,Fashion,Kids,5,381.53,1907.65,173.57,1352.32,Bavaria,Brazil,West,Standard
ORD101856,2023-06-06,2023-06-10,In Transit,CUST8901,PROD999,Decor Product,Home & Kitchen,Decor,1,288.7,288.7,39.13,190.82,Ontario,Brazil,West,First Class
ORD101857,2023-04-29,2023-04-30,Delivered,CUST5331,PROD119,Non-Fiction Product,Books,Non-Fiction,5,337.38,1686.9,162.14,1051.33,Tamil Nadu,UAE,East,Same Day
ORD101858,2023-03-21,2023-03-24,Delivered,CUST3579,PROD358,Furniture Product,Home & Kitchen,Furniture,5,78.23,391.15,102.35,221.34,Delhi,Italy,West,First Class
ORD101859,2023-06-04,2023-06-10,Delivered,CUST7946,PROD742,Education Product,Books,Education,1,148.0,148.0,18.25,101.83,Texas,Brazil,Central,Standard
ORD101860,2024-12-04,2024-12-10,Delivered,CUST7884,PROD370,Appliances Product,Home & Kitchen,Appliances,3,341.82,1025.46,196.0,528.66,New York,Japan,East,Standard
ORD101861,2023-12-13,2023-12-20,Returned,CUST3021,PROD575,Decor Product,Home & Kitchen,Decor,1,491.89,491.89,32.69,343.68,Tamil Nadu,UK,Central,Same Day
ORD101862,2024-12-10,2024-12-13,In Transit,CUST6448,PROD551,Men Product,Fashion,Men,1,476.77,476.77,122.18,272.28,Tamil Nadu,UK,West,First Class
ORD101863,2023-02-20,2023-02-25,Shipped,CUST3146,PROD296,Fitness Product,Sports,Fitness,5,324.82,1624.1,9.77,1245.8,New York,Germany,West,Second Class
ORD101864,2023-07-24,2023-07-28,Shipped,CUST6810,PROD237,Men Product,Fashion,Men,5,200.49,1002.45,235.3,482.23,New York,Brazil,South,Second Class
ORD101865,2023-02-26,2023-02-28,Shipped,CUST4257,PROD469,Men Product,Fashion,Men,2,140.07,280.14,53.75,150.18,Ontario,Australia,East,Same Day
ORD101866,2023-05-04,2023-05-05,Returned,CUST9301,PROD739,Furniture Product,Home & Kitchen,Furniture,2,85.09,170.18,40.49,90.34,Delhi,India,East,Standard
ORD101867,2024-04-01,2024-04-03,Returned,CUST3754,PROD262,Accessories Product,Electronics,Accessories,4,100.93,403.72,8.73,309.75,Bavaria,Singapore,Central,Same Day
ORD101868,2024-07-09,2024-07-13,Returned,CUST8301,PROD350,Furniture Product,Home & Kitchen,Furniture,3,349.64,1048.92,246.52,665.86,California,UK,Central,First Class
ORD101869,2024-03-25,2024-03-31,Cancelled,CUST1103,PROD930,Men Product,Fashion,Men,2,246.62,493.24,10.75,413.3,Queensland,UAE,Central,Same Day
ORD101870,2023-03-04,2023-03-08,Shipped,CUST3036,PROD948,Laptop Product,Electronics,Laptop,3,382.99,1148.97,229.66,795.42,Maharashtra,USA,North,First Class
ORD101871,2024-11-16,2024-11-20,In Transit,CUST2181,PROD733,Furniture Product,Home & Kitchen,Furniture,4,117.79,471.16,18.01,363.24,Texas,Germany,East,Standard
ORD101872,2023-01-17,2023-01-22,In Transit,CUST4289,PROD508,Fitness Product,Sports,Fitness,4,32.32,129.28,36.25,73.26,Queensland,Australia,North,Second Class
ORD101873,2024-07-26,2024-07-30,Delivered,CUST2099,PROD874,Fiction Product,Books,Fiction,3,189.49,568.47,136.46,370.42,Bavaria,Australia,Central,First Class
ORD101874,2023-03-31,2023-04-06,In Transit,CUST1556,PROD576,Furniture Product,Home & Kitchen,Furniture,2,6.53,13.06,3.83,6.83,Ontario,UK,West,Standard
ORD101875,2023-09-04,2023-09-09,In Transit,CUST7908,PROD351,Fiction Product,Books,Fiction,3,400.23,1200.69,339.36,529.39,Queensland,Italy,South,First Class
ORD101876,2023-12-13,2023-12-19,Delivered,CUST6465,PROD680,Laptop Product,Electronics,Laptop,5,126.34,631.7,95.48,382.88,Queensland,Italy,East,First Class
ORD101877,2023-06-30,2023-07-06,Shipped,CUST3588,PROD965,Fitness Product,Sports,Fitness,5,473.13,2365.65,570.48,1196.59,Delhi,Japan,West,Standard
ORD101878,2024-05-03,2024-05-10,Returned,CUST9637,PROD928,Kids Product,Fashion,Kids,2,258.09,516.18,34.8,378.27,Maharashtra,Brazil,North,First Class
ORD101879,2024-06-10,2024-06-12,Delivered,CUST3987,PROD904,Laptop Product,Electronics,Laptop,5,107.85,539.25,61.91,370.46,Maharashtra,Australia,North,Second Class
ORD101880,2024-10-08,2024-10-13,Cancelled,CUST4624,PROD211,Appliances Product,Home & Kitchen,Appliances,2,417.27,834.54,162.57,526.7,Delhi,Japan,North,First Class
ORD101881,2023-01-28,2023-02-04,Shipped,CUST9159,PROD881,Laptop Product,Electronics,Laptop,4,229.67,918.68,115.29,680.89,Ontario,Canada,North,Same Day
ORD101882,2024-12-07,2024-12-14,In Transit,CUST8922,PROD669,Men Product,Fashion,Men,5,69.39,346.95,43.05,231.72,Tamil Nadu,Australia,East,Second Class
ORD101883,2023-11-08,2023-11-15,Cancelled,CUST8736,PROD505,Men Product,Fashion,Men,3,272.11,816.33,2.05,659.65,Bavaria,Canada,East,Second Class
ORD101884,2023-03-11,2023-03-18,Returned,CUST3272,PROD989,Furniture Product,Home & Kitchen,Furniture,5,370.87,1854.35,19.55,1500.16,Texas,Brazil,West,First Class
ORD101885,2023-01-18,2023-01-23,Cancelled,CUST1210,PROD410,Indoor Product,Sports,Indoor,2,85.41,170.82,5.55,146.61,Ontario,Germany,Central,First Class
ORD101886,2023-05-22,2023-05-24,Cancelled,CUST6884,PROD765,Outdoor Product,Sports,Outdoor,1,178.42,178.42,18.37,109.75,New York,France,West,Same Day
ORD101887,2023-06-18,2023-06-20,In Transit,CUST9824,PROD896,Women Product,Fashion,Women,2,177.8,355.6,78.82,220.21,Queensland,Brazil,West,First Class
ORD101888,2023-11-16,2023-11-23,Returned,CUST7272,PROD198,Laptop Product,Electronics,Laptop,4,323.5,1294.0,64.71,904.17,California,Australia,West,Second Class
ORD101889,2023-10-18,2023-10-23,Cancelled,CUST6045,PROD619,Accessories Product,Electronics,Accessories,1,99.55,99.55,28.71,54.77,New York,Singapore,North,Standard
ORD101890,2024-10-11,2024-10-17,Delivered,CUST7873,PROD736,Mobile Product,Electronics,Mobile,5,82.96,414.8,123.59,235.41,Queensland,Singapore,Central,First Class
ORD101891,2024-07-17,2024-07-23,Returned,CUST8293,PROD957,Fitness Product,Sports,Fitness,5,77.1,385.5,37.77,242.87,Maharashtra,France,East,First Class
ORD101892,2024-08-17,2024-08-19,Delivered,CUST2118,PROD400,Indoor Product,Sports,Indoor,3,353.92,1061.76,177.47,653.08,Delhi,India,South,First Class
ORD101893,2023-09-25,2023-09-30,In Transit,CUST7810,PROD271,Mobile Product,Electronics,Mobile,4,19.91,79.64,11.42,54.59,Maharashtra,Australia,West,Standard
ORD101894,2023-07-06,2023-07-07,Shipped,CUST5999,PROD694,Fitness Product,Sports,Fitness,2,15.2,30.4,6.95,15.39,Delhi,France,West,Standard
ORD101895,2023-06-26,2023-07-02,Cancelled,CUST8592,PROD825,Decor Product,Home & Kitchen,Decor,4,223.45,893.8,88.57,660.56,Tamil Nadu,Canada,East,Second Class
ORD101896,2023-11-14,2023-11-21,In Transit,CUST2084,PROD936,Non-Fiction Product,Books,Non-Fiction,2,353.44,706.88,60.11,558.59,Bavaria,USA,South,Standard
ORD101897,2023-10-24,2023-10-27,Cancelled,CUST5235,PROD857,Kids Product,Fashion,Kids,4,474.72,1898.88,460.55,1025.44,Queensland,UAE,East,Standard
ORD101898,2024-09-05,2024-09-12,Returned,CUST2122,PROD599,Men Product,Fashion,Men,5,417.71,2088.55,12.64,1563.63,Karnataka,Italy,East,Same Day
ORD101899,2024-06-10,2024-06-12,Delivered,CUST8361,PROD408,Furniture Product,Home & Kitchen,Furniture,2,479.91,959.82,200.03,643.9,Queensland,UK,South,First Class
ORD101900,2023-07-23,2023-07-28,In Transit,CUST9878,PROD193,Fitness Product,Sports,Fitness,1,91.25,91.25,5.13,73.79,Maharashtra,Brazil,Central,First Class
ORD101901,2023-01-15,2023-01-19,Shipped,CUST7098,PROD620,Kids Product,Fashion,Kids,2,294.91,589.82,59.69,395.15,Ontario,Germany,Central,Standard
ORD101902,2024-07-19,2024-07-22,Returned,CUST5758,PROD433,Men Product,Fashion,Men,2,328.42,656.84,89.71,485.93,Texas,Japan,West,First Class
ORD101903,2024-03-06,2024-03-09,Delivered,CUST3791,PROD494,Non-Fiction Product,Books,Non-Fiction,3,419.77,1259.31,349.05,591.72,Ontario,Singapore,North,Second Class
ORD101904,2024-11-28,2024-12-01,Delivered,CUST2578,PROD200,Kids Product,Fashion,Kids,5,344.39,1721.95,193.31,1267.97,Maharashtra,India,East,Same Day
ORD101905,2024-09-12,2024-09-13,Cancelled,CUST3628,PROD652,Women Product,Fashion,Women,5,273.53,1367.65,102.5,856.18,Bavaria,Singapore,Central,Second Class
ORD101906,2023-10-03,2023-10-06,In Transit,CUST9054,PROD865,Women Product,Fashion,Women,3,156.25,468.75,12.3,365.93,Texas,Singapore,West,First Class
ORD101907,2023-07-29,2023-08-02,Shipped,CUST6963,PROD125,Men Product,Fashion,Men,3,51.98,155.94,34.43,80.18,Ontario,UAE,East,First Class
ORD101908,2023-02-18,2023-02-19,Cancelled,CUST4303,PROD819,Accessories Product,Electronics,Accessories,3,448.92,1346.76,55.78,958.01,New York,UAE,West,Second Class
ORD101909,2024-09-30,2024-10-02,Returned,CUST8093,PROD972,Men Product,Fashion,Men,5,308.13,1540.65,130.32,1005.14,Queensland,Australia,South,Same Day
ORD101910,2024-05-03,2024-05-07,Shipped,CUST2377,PROD791,Decor Product,Home & Kitchen,Decor,3,362.71,1088.13,74.62,874.5,New York,Italy,North,Standard
ORD101911,2023-04-08,2023-04-09,Delivered,CUST3550,PROD736,Laptop Product,Electronics,Laptop,3,384.89,1154.67,187.34,838.95,Delhi,Brazil,South,First Class
ORD101912,2024-03-06,2024-03-08,Cancelled,CUST8879,PROD264,Fiction Product,Books,Fiction,4,373.6,1494.4,220.98,984.07,New York,Germany,West,First Class
ORD101913,2024-07-04,2024-07-09,Shipped,CUST7422,PROD298,Kids Product,Fashion,Kids,2,246.97,493.94,26.29,346.43,Texas,Italy,East,Second Class
ORD101914,2023-05-20,2023-05-25,Returned,CUST3798,PROD319,Non-Fiction Product,Books,Non-Fiction,1,407.11,407.11,114.54,201.98,Texas,Singapore,East,Standard
ORD101915,2024-05-08,2024-05-15,Delivered,CUST9444,PROD404,Kids Product,Fashion,Kids,3,179.28,537.84,33.91,360.67,New York,France,South,First Class
ORD101916,2023-10-17,2023-10-18,Cancelled,CUST5973,PROD925,Fiction Product,Books,Fiction,1,302.37,302.37,18.57,231.72,New York,USA,East,Same Day
ORD101917,2023-07-08,2023-07-09,Returned,CUST9995,PROD588,Furniture Product,Home & Kitchen,Furniture,1,352.39,352.39,67.78,201.69,California,USA,Central,Same Day
ORD101918,2023-03-06,2023-03-08,Returned,CUST5709,PROD162,Men Product,Fashion,Men,2,426.67,853.34,110.66,517.33,Karnataka,Brazil,North,First Class
ORD101919,2023-06-16,2023-06-23,Returned,CUST1688,PROD671,Appliances Product,Home & Kitchen,Appliances,1,26.08,26.08,3.34,15.94,California,USA,Central,Second Class
ORD101920,2024-05-08,2024-05-15,Delivered,CUST3104,PROD267,Men Product,Fashion,Men,1,201.04,201.04,18.41,152.19,New York,Canada,South,First Class
ORD101921,2023-10-20,2023-10-21,Shipped,CUST5803,PROD443,Kids Product,Fashion,Kids,1,196.77,196.77,3.31,141.8,California,Japan,Central,Second Class
ORD101922,2023-05-12,2023-05-17,Cancelled,CUST4351,PROD858,Men Product,Fashion,Men,3,440.24,1320.72,132.32,1015.33,Bavaria,Japan,Central,Same Day
ORD101923,2024-09-08,2024-09-10,Delivered,CUST7236,PROD907,Furniture Product,Home & Kitchen,Furniture,4,45.54,182.16,17.94,113.83,Queensland,Canada,East,First Class
ORD101924,2023-06-25,2023-06-26,Returned,CUST6886,PROD758,Decor Product,Home & Kitchen,Decor,2,380.26,760.52,151.98,398.04,Ontario,Germany,North,First Class
ORD101925,2023-10-24,2023-10-27,Shipped,CUST3766,PROD699,Women Product,Fashion,Women,5,126.69,633.45,147.55,388.58,Maharashtra,USA,South,First Class
ORD101926,2023-08-13,2023-08-20,In Transit,CUST8631,PROD111,Men Product,Fashion,Men,5,345.21,1726.05,488.32,1060.93,Texas,UK,North,Second Class
ORD101927,2023-08-02,2023-08-09,Cancelled,CUST3030,PROD174,Fiction Product,Books,Fiction,2,359.77,719.54,113.11,449.45,Tamil Nadu,UAE,East,Standard
ORD101928,2023-01-26,2023-01-27,Shipped,CUST2881,PROD187,Education Product,Books,Education,3,120.17,360.51,107.92,190.07,New York,Canada,West,First Class
ORD101929,2023-02-24,2023-02-26,Returned,CUST5688,PROD594,Decor Product,Home & Kitchen,Decor,5,475.02,2375.1,6.79,1818.93,Tamil Nadu,Germany,South,Standard
ORD101930,2024-01-06,2024-01-08,In Transit,CUST2745,PROD580,Laptop Product,Electronics,Laptop,5,370.69,1853.45,112.84,1314.37,Delhi,UK,North,Second Class
ORD101931,2023-09-07,2023-09-10,Delivered,CUST2066,PROD946,Mobile Product,Electronics,Mobile,3,441.13,1323.39,92.47,1088.43,Queensland,India,West,First Class
ORD101932,2023-06-01,2023-06-02,Cancelled,CUST7137,PROD164,Women Product,Fashion,Women,3,371.73,1115.19,264.87,725.27,Karnataka,Australia,North,Standard
ORD101933,2023-04-25,2023-04-26,Delivered,CUST3276,PROD688,Accessories Product,Electronics,Accessories,2,386.47,772.94,145.86,444.95,California,Germany,North,Second Class
ORD101934,2024-08-18,2024-08-23,Shipped,CUST5112,PROD984,Men Product,Fashion,Men,4,180.9,723.6,196.08,370.74,California,Australia,East,Standard
ORD101935,2023-03-09,2023-03-13,Cancelled,CUST1646,PROD432,Outdoor Product,Sports,Outdoor,5,225.51,1127.55,268.96,629.51,Bavaria,Italy,West,Standard
ORD101936,2023-02-21,2023-02-24,Returned,CUST1242,PROD984,Decor Product,Home & Kitchen,Decor,4,361.75,1447.0,201.58,882.4,Maharashtra,India,Central,Same Day
ORD101937,2024-05-10,2024-05-14,Shipped,CUST9089,PROD825,Furniture Product,Home & Kitchen,Furniture,1,288.09,288.09,48.33,172.34,Ontario,UK,South,First Class
ORD101938,2023-06-02,2023-06-06,Cancelled,CUST3097,PROD953,Outdoor Product,Sports,Outdoor,3,219.5,658.5,134.83,428.43,Texas,Germany,South,Same Day
ORD101939,2024-01-25,2024-01-28,In Transit,CUST3823,PROD132,Laptop Product,Electronics,Laptop,1,275.34,275.34,40.57,185.15,Tamil Nadu,Japan,North,Standard
ORD101940,2023-05-08,2023-05-14,Delivered,CUST9632,PROD229,Laptop Product,Electronics,Laptop,1,277.28,277.28,36.44,201.38,Maharashtra,UAE,East,First Class
ORD101941,2023-04-24,2023-04-27,Returned,CUST8313,PROD867,Fitness Product,Sports,Fitness,1,452.78,452.78,0.92,370.06,Delhi,India,Central,Standard
ORD101942,2023-06-15,2023-06-22,Cancelled,CUST6935,PROD649,Accessories Product,Electronics,Accessories,4,22.37,89.48,3.44,76.28,Maharashtra,Japan,East,Standard
ORD101943,2023-08-17,2023-08-24,Returned,CUST3192,PROD461,Women Product,Fashion,Women,3,116.7,350.1,23.14,225.59,Maharashtra,Italy,South,First Class
ORD101944,2023-06-05,2023-06-12,Cancelled,CUST1291,PROD463,Appliances Product,Home & Kitchen,Appliances,1,269.33,269.33,24.69,203.47,Karnataka,USA,South,Standard
ORD101945,2024-08-02,2024-08-08,Cancelled,CUST5996,PROD393,Indoor Product,Sports,Indoor,1,222.61,222.61,65.78,112.82,Tamil Nadu,France,South,Second Class
ORD101946,2023-11-23,2023-11-27,Returned,CUST1637,PROD549,Laptop Product,Electronics,Laptop,1,412.97,412.97,96.79,265.05,Queensland,Australia,South,Standard
ORD101947,2024-03-02,2024-03-08,Cancelled,CUST7925,PROD839,Education Product,Books,Education,3,307.54,922.62,50.77,759.88,New York,Germany,North,Standard
ORD101948,2024-06-22,2024-06-29,Delivered,CUST9513,PROD636,Decor Product,Home & Kitchen,Decor,1,251.58,251.58,9.36,172.43,New York,Canada,East,Same Day
ORD101949,2024-08-01,2024-08-04,In Transit,CUST2455,PROD889,Fiction Product,Books,Fiction,2,472.49,944.98,265.39,536.26,California,Australia,South,Second Class
ORD101950,2023-11-26,2023-12-01,Delivered,CUST1748,PROD523,Mobile Product,Electronics,Mobile,2,155.1,310.2,56.56,187.51,Delhi,Italy,West,Second Class
ORD101951,2024-03-01,2024-03-06,In Transit,CUST2320,PROD968,Indoor Product,Sports,Indoor,3,355.6,1066.8,226.56,584.31,Queensland,Canada,North,Second Class
ORD101952,2023-07-21,2023-07-24,Delivered,CUST1895,PROD152,Decor Product,Home & Kitchen,Decor,5,408.38,2041.9,346.44,1338.01,Texas,France,Central,Standard
ORD101953,2024-04-26,2024-04-30,Shipped,CUST6228,PROD422,Non-Fiction Product,Books,Non-Fiction,2,368.13,736.26,70.03,480.84,Delhi,UK,Central,Second Class
ORD101954,2023-03-15,2023-03-16,Shipped,CUST8278,PROD645,Appliances Product,Home & Kitchen,Appliances,3,410.85,1232.55,93.7,804.5,Maharashtra,Canada,East,Second Class
ORD101955,2023-08-03,2023-08-04,Returned,CUST1922,PROD386,Men Product,Fashion,Men,3,424.13,1272.39,180.73,760.52,California,Australia,East,Same Day
ORD101956,2023-11-28,2023-11-29,Returned,CUST2725,PROD387,Fitness Product,Sports,Fitness,2,260.65,521.3,54.55,388.09,Texas,France,East,Same Day
ORD101957,2023-11-21,2023-11-23,In Transit,CUST9780,PROD520,Fitness Product,Sports,Fitness,2,221.92,443.84,51.47,285.77,Karnataka,France,East,Second Class
ORD101958,2023-07-26,2023-08-02,Cancelled,CUST3654,PROD911,Women Product,Fashion,Women,3,462.77,1388.31,6.29,1218.5,Bavaria,Australia,North,Standard
ORD101959,2023-08-14,2023-08-17,In Transit,CUST7031,PROD751,Indoor Product,Sports,Indoor,5,428.5,2142.5,189.73,1396.85,Tamil Nadu,UAE,Central,Standard
ORD101960,2024-12-22,2024-12-29,Delivered,CUST7764,PROD686,Men Product,Fashion,Men,5,63.09,315.45,42.44,196.18,Texas,UK,Central,Standard
ORD101961,2023-10-01,2023-10-02,Shipped,CUST1473,PROD374,Non-Fiction Product,Books,Non-Fiction,3,203.43,610.29,32.78,436.69,Karnataka,UAE,North,First Class
ORD101962,2024-02-18,2024-02-19,Shipped,CUST8769,PROD562,Indoor Product,Sports,Indoor,1,207.48,207.48,46.38,114.1,Bavaria,Japan,Central,Standard
ORD101963,2023-06-16,2023-06-21,Returned,CUST7667,PROD386,Furniture Product,Home & Kitchen,Furniture,1,221.72,221.72,39.2,132.38,Texas,UAE,South,Same Day
ORD101964,2024-01-10,2024-01-16,Delivered,CUST8961,PROD885,Outdoor Product,Sports,Outdoor,1,434.11,434.11,106.83,278.13,Ontario,USA,Central,Same Day
ORD101965,2024-07-21,2024-07-23,Cancelled,CUST6838,PROD812,Decor Product,Home & Kitchen,Decor,3,461.52,1384.56,362.37,744.07,New York,Australia,Central,First Class
ORD101966,2024-10-29,2024-11-02,In Transit,CUST9872,PROD728,Women Product,Fashion,Women,4,343.98,1375.92,356.8,792.08,Bavaria,USA,East,Same Day
ORD101967,2023-06-29,2023-06-30,Cancelled,CUST5290,PROD427,Indoor Product,Sports,Indoor,4,160.94,643.76,67.74,473.0,New York,India,North,Second Class
ORD101968,2023-05-11,2023-05-13,Shipped,CUST8381,PROD236,Mobile Product,Electronics,Mobile,3,31.22,93.66,9.36,73.19,Karnataka,Italy,West,Same Day
ORD101969,2023-08-26,2023-08-31,Delivered,CUST9257,PROD206,Education Product,Books,Education,2,436.46,872.92,118.85,606.46,Texas,Germany,South,Standard
ORD101970,2023-09-02,2023-09-06,Cancelled,CUST9665,PROD267,Mobile Product,Electronics,Mobile,1,233.03,233.03,65.56,115.69,New York,Canada,West,First Class
ORD101971,2024-09-01,2024-09-03,Shipped,CUST6285,PROD754,Indoor Product,Sports,Indoor,3,267.49,802.47,32.31,575.43,Bavaria,Japan,Central,Second Class
ORD101972,2023-06-12,2023-06-13,Shipped,CUST9257,PROD961,Education Product,Books,Education,5,247.24,1236.2,133.53,915.86,Bavaria,UK,South,Second Class
ORD101973,2024-08-04,2024-08-07,Delivered,CUST2134,PROD463,Accessories Product,Electronics,Accessories,2,383.49,766.98,83.8,599.84,Bavaria,France,East,Second Class
ORD101974,2023-12-22,2023-12-24,Returned,CUST5060,PROD407,Decor Product,Home & Kitchen,Decor,3,437.74,1313.22,208.33,800.83,Maharashtra,Brazil,South,Same Day
ORD101975,2024-08-31,2024-09-01,Cancelled,CUST7014,PROD157,Mobile Product,Electronics,Mobile,2,149.36,298.72,52.73,183.11,Maharashtra,Japan,North,Same Day
ORD101976,2024-01-08,2024-01-10,Cancelled,CUST3338,PROD546,Fiction Product,Books,Fiction,3,408.94,1226.82,56.41,843.13,Queensland,USA,East,Standard
ORD101977,2024-03-09,2024-03-16,Shipped,CUST7107,PROD119,Education Product,Books,Education,3,264.8,794.4,105.53,559.41,Maharashtra,UK,Central,Second Class
ORD101978,2024-01-26,2024-02-02,In Transit,CUST7174,PROD470,Decor Product,Home & Kitchen,Decor,3,120.32,360.96,62.38,209.75,Bavaria,Canada,North,Same Day
ORD101979,2024-12-24,2024-12-25,Returned,CUST8910,PROD277,Furniture Product,Home & Kitchen,Furniture,5,180.54,902.7,214.16,596.34,Karnataka,Canada,East,Same Day
ORD101980,2023-01-27,2023-01-28,In Transit,CUST5038,PROD370,Mobile Product,Electronics,Mobile,3,8.82,26.46,6.68,13.08,Maharashtra,Japan,West,Standard
ORD101981,2024-08-25,2024-08-28,Shipped,CUST3956,PROD575,Non-Fiction Product,Books,Non-Fiction,1,445.76,445.76,26.97,308.02,Bavaria,Italy,North,Standard
ORD101982,2024-11-25,2024-11-30,Delivered,CUST8471,PROD722,Laptop Product,Electronics,Laptop,1,363.64,363.64,94.99,178.71,Ontario,Germany,Central,Standard
ORD101983,2023-03-26,2023-04-01,In Transit,CUST5874,PROD674,Men Product,Fashion,Men,4,486.41,1945.64,196.38,1321.5,Karnataka,Brazil,West,Second Class
ORD101984,2024-08-10,2024-08-13,Delivered,CUST7726,PROD563,Fitness Product,Sports,Fitness,5,229.55,1147.75,330.71,503.73,Texas,USA,North,First Class
ORD101985,2023-02-10,2023-02-12,In Transit,CUST3711,PROD438,Kids Product,Fashion,Kids,4,266.98,1067.92,93.2,773.85,Karnataka,Germany,South,First Class
ORD101986,2023-06-20,2023-06-27,Shipped,CUST3293,PROD979,Indoor Product,Sports,Indoor,2,495.51,991.02,195.66,631.48,Bavaria,Brazil,North,First Class
ORD101987,2023-08-29,2023-09-01,Delivered,CUST4765,PROD899,Women Product,Fashion,Women,5,430.88,2154.4,458.59,1439.61,New York,Canada,North,First Class
ORD101988,2023-12-10,2023-12-17,In Transit,CUST3171,PROD266,Laptop Product,Electronics,Laptop,3,121.49,364.47,56.43,264.54,Delhi,Canada,West,Standard
ORD101989,2024-06-29,2024-07-01,In Transit,CUST8324,PROD324,Indoor Product,Sports,Indoor,2,325.39,650.78,38.68,445.7,Tamil Nadu,Japan,Central,First Class
ORD101990,2023-12-02,2023-12-03,Cancelled,CUST7047,PROD159,Furniture Product,Home & Kitchen,Furniture,2,356.13,712.26,27.32,533.64,New York,UK,Central,First Class
ORD101991,2024-11-14,2024-11-21,Cancelled,CUST3311,PROD910,Education Product,Books,Education,5,256.53,1282.65,306.7,777.83,Tamil Nadu,Singapore,Central,Second Class
ORD101992,2023-03-26,2023-03-29,In Transit,CUST4794,PROD809,Mobile Product,Electronics,Mobile,1,441.93,441.93,16.66,308.14,Bavaria,Brazil,North,Same Day
ORD101993,2023-11-07,2023-11-14,Shipped,CUST3117,PROD641,Appliances Product,Home & Kitchen,Appliances,5,237.81,1189.05,147.79,766.73,Tamil Nadu,UK,East,Same Day
ORD101994,2024-12-21,2024-12-22,In Transit,CUST4139,PROD598,Education Product,Books,Education,3,90.62,271.86,49.06,148.48,Tamil Nadu,Japan,North,First Class
ORD101995,2023-10-13,2023-10-18,Returned,CUST5266,PROD633,Laptop Product,Electronics,Laptop,5,154.84,774.2,202.16,478.34,California,UK,South,First Class
ORD101996,2024-11-07,2024-11-13,In Transit,CUST5526,PROD558,Mobile Product,Electronics,Mobile,4,254.85,1019.4,104.15,733.02,New York,Canada,South,Same Day
ORD101997,2023-01-27,2023-02-03,Delivered,CUST3688,PROD279,Appliances Product,Home & Kitchen,Appliances,4,417.53,1670.12,196.2,1186.51,New York,Japan,South,Second Class
